Date,Title,Content,Label
06-11-2023,"Enggan Berkomentar Banyak, Jakpro Pastikan JIS Siap Sambut Piala Dunia U-17","Bisnis.com, JAKARTA — PT Jakarta Propertindo (Jakpro) memastikan fasilitas Jakarta International Stadium (JIS) untuk penyelenggaraan Piala Dunia U-17 sudah siap digunakan. Pihaknya pun enggan berkomentar banyak mengenai kesiapan yang sudah dilakukan sejauh ini.Direktur Bisnis Jakpro I Gede Adi Adnyana mengatakan, kesiapan Stadion JIS untuk penyelenggaraan Piala Dunia U-17 saat ini tengah dalam tahap penyelesaian saja, dan siap untuk digunakan untuk pertandingan internasional tersebut. “Sudah finishing, tinggal main doang. Semuanya juga sudah kondusif dan aman. Ini melihatnya buat Jakarta, buat Indonesia juga,” ujar Adi di Taman Ismail Marzuki (TIM), Jakarta Pusat, Senin (6/11/2023).Dia juga menyatakan fasilitas yang sempat menjadi perhatian FIFA dan pemerintah pusat seperti rumput dan akses pengunjung ke stadion tersebut juga sudah masuk dalam tahap penyelesaian, dan tinggal digunakan saja oleh para pengunjung.“JIS sudah tinggal digunakan untuk pertandingan, Jembatan Penyeberangan Orang [JPO] sudah siap, semuanya sudah, bisa dibilang tinggal pakai saja,” jelasnya. Namun saat awak media menanyakan fasilitas apa saja yang sudah siap digunakan selain JPO dan rumput, Adi tidak berkomentar banyak, hanya saja pihaknya saat ini sudah didukung penuh oleh pemerintah untuk mensukseskan gelaran Piala Dunia U-17 yang akan dimulai bulan ini. Baca Juga“Aman persiapan JIS, kita didukung penuh, sudah tinggal jalan saja,” jelasnya.Terkait dengan rumput, Jakpro telah membuka tender unit growlight senilai Rp14,9 miliar untuk menjaga kualitas dan ketahanan rumput JIS menjelang pelaksanaan Piala Dunia U-17.Direktur Utama Jakarta Propertindo Iwan Takwin mengatakan, pelaksanaan tender tersebut dilakukan seiring unit growlight yang tersedia saat ini sangat minim dan belum mencakup perawatan keseluruhan rumput di Stadion JIS.“Berdasarkan hasil pengecekan oleh pihak penyelenggara, direkomendasikan penambahan unit growlight untuk membantu proses pertumbuhan rumput di lapangan utama [field of play] JIS,” ujar Iwan kepada wartawan, Rabu (4/10/2023).Menurut Iwan, penambahan growlight saat ini sangat diperlukan untuk mendukung operational sustainability performa rumput di JIS, seiring dengan intensitas kegiatan pertandingan yang tinggi. Seiring dilaksanakannya tender tersebut, Iwan menyatakan, Jakpro semakin mudah untuk menjaga kualitas rumput agar sesuai dengan standar FIFA. Seperti diketahui, upaya yang telah dilakukan perusahaan untuk memperbaiki kualitas rumput JIS menjelang penyelenggaran Piala Dunia U-17 melalui nursery.Dia menjelaskan, melalui nursery, Jakpro mengganti rumput eksisting dengan rumput cadangan melalui metode gulung-gelar. Rumput yang ‘digulung’ ini kemudian menjalani proses treatment di tempat nursery. “Penggantian rumput melalui nursery dan growlight merupakan dua hal yang berbeda untuk memenuhi kebutuhan lapangan dengan kualitas yang prima sesuai standar FIFA. Adapun growlight ini merupakan kebutuhan investasi jangka panjang untuk fasilitas tambahan perawatan rumput di JIS,” jelasnya.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
06-11-2023,"Soal Kepastian Jakarta Formula E 2024, Jakpro: Masih Berproses","Bisnis.com, JAKARTA — PT Jakarta Propertindo (Jakpro) menyatakan kepastian kelangsungan gelaran Formula E 2024 masih dibicarakan dengan Formula E Operation (FEO).“Saat ini masih diolah, juga kondisi kita, jadi prosesnya macam-macam sejauh ini,” ujar Direktur Bisnis Jakpro I Gede Adi Adnyana di Taman Ismail Marzuki (TIM), Jakarta Pusat, Senin (6/11/2023).Jakpro meyakini bahwa Formula E tetap berjalan meskipun belum ada kepastian jadwal penyelenggarannya.“Saya rasa Formula E tetap jalan ya, tidak ada concern yang lain-lain,” jelasnya. Sehubungan dengan pelaksanaan Pemilu 2024, Jakpro tengah berupaya pada saat Formula E 2024 berlangsung tidak mengganggu acara yang sudah ditunggu-tunggu oleh seluruh rakyat Indonesia.“Kita mau bikin semuanya adem, kita kan mau menghadapi Pemilu,” jelasnya. Baca JugaPada kesempatan yang berbeda, Direktur Utama Jakpro Iwan Takwin mengatakan, pihaknya saat ini terus berkoordinasi dengan pihak FEO untuk melakukan perubahan jadwal penyelenggaran Formula E 2024.“Kami tengah melalui beberapa tahapan komunikasi dan koordinasi secara intensif bersama FEO terkait perubahan jadwal penyelenggaraan kejuaraan dunia balap mobil listrik Formula E di Jakarta,” ujar Iwan dalam keterangan resmi.Dia melanjutkan, potensi perubahan jadwal tersebut menyusul adanya berbagai pertimbangan yang menjadi garis besar penyelenggaraan event internasional ini, khususnya tentang efektivitas penyelenggaraan event dunia di tengah proses demokrasi dalam negeri yang akan berjalan nantinya.“Kami memahami, bahwa kalender FIA yang ditayangkan tersebut memiliki dampak Global terhadap negara-negara yang terlibat didalamnya, dan kami mengapresiasi dukungan yang diberikan oleh FIA dan FEO terhadap pesta demokrasi Indonesia tahun depan yang akan menjadi perhatian seluruh pihak, dan ingin memastikan lancar,” jelasnya. Sebagai informasi, kota Jakarta pada Jumat lalu telah dicoret dari kalender balapan musim kesepuluh itu karena pada balapan yang direncanakan digelar pada 8 Juni 2024 di Sirkuit Internasional E-Prix Ancol tersebut bertabrakan dengan masa Pemilu 2024.""Acara yang direncanakan di Jakarta pada hari Sabtu, 8 Juni tidak akan dilanjutkan setelah pengumuman masa kampanye dalam pemilihan presiden Indonesia selama sebagian besar bulan Juni. Ini akan berdampak pada logistik pengiriman balapan di jalan-jalan ibu kota pada saat yang sama. Formula E dan pihak berwenang di Jakarta sedang menjajaki kelayakan balapan di kota pada tanggal alternatif,"" tulis keterangan resmi Formula E.Musim kesepuluh Kejuaraan Dunia Formula E ABB FIA dimulai di Mexico City, Mexico pada 13 Januari 2024. Sebelum menjalani musim kejuaraan, para pembalap akan melakoni uji coba di sirkuit Valencia, Spanyol pada 23-27 Oktober mendatang.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
06-11-2023,"Jakarta Dapat Tambahan Dana Penanganan Kemiskinan dan Stunting Rp13,36 Miliar","Bisnis.com, JAKARTA - DPRD dan Pemerintah Provinsi (Pemprov) DKI Jakarta telah sepakat menambahkan anggaran penanganan kemiskinan dan stunting sebesar Rp13,36 miliar. Upaya ini dilakukan supaya kesejahteraan masyarakat Jakarta meningkat.Ketua Tim Anggaran Pemerintah Daerah (TAPD) DKI Jakarta Joko Agus Setyono mengatakan, penambahan dana tersebut diberikan karena Jakarta dinilai berhasil dalam penanganan stunting dan kemiskinan ekstrem yang telah dilakukan sampai saat ini.“Makanya insentif itu diberikan kepada kita, karena dinilai berhasil,” ujar Joko dalam keterangan resmi, Senin (6/11/2023).Seperti diketahui, sebanyak 9.000 angka stunting di ibu kota telah dituntaskan dari total saat ini sebanyak 22.000. Penuntasan ini sejalan dengan arahan Presiden Joko Widodo (Jokowi) untuk menurunkan angka stunting secara nasional hingga 14 persen pada 2024.Joko menyampaikan, anggaran yang diberikan tersebut nantinya akan dirinci lagi untuk melancarkan kegiatan kesejahteraan masyarakat, yakni penanganan kemiskinan ekstrem sebesar Rp5,96 miliar dan penurunan angka stunting sebesar Rp7,36 miliar.Menyikapi penambahan anggaran tersebut Anggota Badan Anggaran (Banggar) DPRD DKI sekaligus Sekretaris Komisi B WA Ode Herlina menyatakan akan terus mendorong Pemprov DKI khususnya Dinas Tenaga Kerja Transmigrasi dan Energi DKI untuk menambah alokasi dan jenis pelatihan untuk menambah kesempatan kerja masyarakat tuna karya, dengan harapan dapat meningkatkan perekonomian masyarakat Jakarta.Baca Juga“Harapan saya supaya pelatihan-pelatihan, kursus-kursus yang difasilitasi Pemprov DKI Jakarta itu bisa lebih diperbanyak kuotanya dan berorientasi pengisian pekerja di BUMD. Pelatihannya harus menjurus ke kebutuhan di BUMD,” jelasnya.Hal senada juga diungkap anggota Banggar Yuke Yurike. Menurutnya pengasahan kemampuan khusus memang dibutuhkan masyarakat menengah kebawah, sehingga bisa digunakan mencari pekerjaan yang layak untuk meningkatkan taraf hidup. Program itu diyakini efektif dalam menanggulangi kemiskinan.“Mengenai pengentasan kemiskinan, kami berharap pengasahan skill (kemampuan) bisa berjalan, jadi tidak hanya sekedar Bansos atau BLT saja tapi lebih ke program-program lain,” jelasnya.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
06-11-2023,"Jadwal dan Lokasi SIM Keliling di Jakarta Hari Ini, Senin 6 November 2023","Bisnis.com, JAKARTA - Polda Metro Jaya (PMJ) membuka layanan Surat Izin Mengemudi (SIM) Keliling pada Senin (6/11/2023) di Jakarta.Layanan SIM Keliling dibuka untuk membantu masyarakat di Ibu kota Jakarta guna mengurus keperluan memperpanjang masa berlaku SIM. Adapun layanan SIM Keliling di Jakarta pada hari ini tersebar di 5 wilayah, antara lain di Jakarta Timur, Jakarta Selatan, Jakarta Utara, Jakarta Barat, dan Jakarta Pusat. Jadwal layanan SIM Keliling di Jakarta pada hari ini akan mulai beroperasi pada pukul 08.00-14.00 WIB, seperti dilansir dari Instagram @tmcpoldametro pada Senin (6/11/2023).   Masyarakat yang ingin menggunakan layanan SIM Keliling ini, perlu membawa KTP asli dan SIM asli beserta fotokopinya, serta wajib mengisi formulir permohonan.Layanan SIM Keliling tersebut hanya akan melayani perpanjangan untuk SIM A dan SIM C yang masih berlaku.Baca JugaJakarta Timur: Mall Grand CakungJakarta Selatan: Kampus Trilogi KalibataJakarta Utara: LTC Glodok                                               Jakarta Pusat: Kantor Pos Lapangan BantengJakarta Barat: Mall Citraland (Andy Repi) Cek Berita dan Artikel yang lain di Google                                News",Jakarta
06-11-2023,"Kualitas Udara Jakarta Pagi Ini, Senin 6 November 2023, Tidak Sehat","Bisnis.com, JAKARTA – Kualitas udara di Jakarta dalam kondisi tidak sehat pada Senin (6/11/2023). Berdasarkan data IQAir, tingkat polusi Ibu Kota berada di angka 151 AQI US pada pukul 07.00 WIB dan menempati peringkat ke-8 terburuk di dunia.Level ini dapat diartikan udara Jakarta tidak sehat bagi masyarakat, sehingga disarankan untuk mengenakan masker saat bepergian.Selanjutnya, untuk tingkat konsentrasi PM2.5 di Jakarta saat ini 59 µg/m³ atau setara dengan 11.2 kali dari nilai panduan kualitas udara tahunan World Health Organization (WHO).Sementara itu, suhu di Jakarta pagi hari ini 26 derajat Celcius dengan tingkat kelembapan 85%, gerak angin 5.5km/h, dan tekanan sebesar 1012 mbar.Sebagai informasi, peringkat kualitas udara Jakarta saat ini berindikator warna adalah merah, yang artinya tidak sehat. Adapun indikator warna lainnya yaitu ungu yang berarti sangat tidak sehat, hitam berbahaya, hijau baik, kuning sedang, dan oranye tidak sehat bagi kelompok sensitif.Seiring kualitas udara Jakarta yang berada pada indikator merah, masyarakat Jakarta diimbau untuk menggunakan masker jika berada di luar ruangan, menutup jendela agar terhindar dari udara kotor dari luar, dan menghindari aktivitas olahraga di luar ruangan.Baca JugaWarga Jakarta juga disarankan menyalakan penyaring udara di dalam ruangan agar udara yang masuk tidak membahayakan kesehatan.Polusi udara diperkirakan telah menyebabkan 11.000 kematian di Jakarta pada 2023. Polusi udara juga telah merugikan sekitar US$2,9 miliar atau Rp45,6 triliun di Jakarta pada 2023.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
06-11-2023,"Cuaca Jakarta Hari Ini, 6 November 2023, Berawan di Seluruh Wilayah","Bisnis.com, JAKARTA – Badan Meteorologi Klimatologi dan Geofisika (BMKG) memprediksi cuaca di wilayah Jakarta pada Senin (6/11/2023) siang berawan di seluruh wilayah.Kemudian, malam hari cerah berawan di seluruh wilayah. Selanjutnya, cuaca pada dini hari dominan cerah berawan. Hanya cuaca di Jakarta Utara berawan.Baca JugaSuhu udara pada hari ini berkisar 25 derajat Celsius hingga 34 derajat Celsius dengan kelembapan berkisar 60 persen hingga 95 persen.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
08-11-2023,"Jadwal dan Lokasi SIM Keliling di Jakarta Hari Ini, Rabu 8 November 2023","Bisnis.com, JAKARTA - Polda Metro Jaya (PMJ) membuka layanan Surat Izin Mengemudi (SIM) Keliling pada Rabu (8/11/2023) di Jakarta.Layanan SIM Keliling dibuka untuk membantu masyarakat di Ibu kota Jakarta guna mengurus keperluan memperpanjang masa berlaku SIM. Adapun layanan SIM Keliling di Jakarta pada hari ini tersebar di 5 wilayah, antara lain di Jakarta Timur, Jakarta Selatan, Jakarta Utara, Jakarta Barat, dan Jakarta Pusat. Jadwal layanan SIM Keliling di Jakarta pada hari ini akan mulai beroperasi pada pukul 08.00-14.00 WIB, seperti dilansir dari Instagram @tmcpoldametro pada Rabu (8/11/2023).Masyarakat yang ingin menggunakan layanan SIM Keliling ini, perlu membawa KTP asli dan SIM asli beserta fotokopinya, serta wajib mengisi formulir permohonan. Layanan SIM Keliling tersebut hanya akan melayani perpanjangan untuk SIM A dan SIM C yang masih berlaku.Baca JugaJakarta Timur: Mall Grand CakungJakarta Selatan: Kampus Trilogi KalibataJakarta Utara: LTC GlodokJakarta Barat: Mall CitralandJakarta Pusat: Kantor Pos Lapangan Banteng (Andy Repi)Cek Berita dan Artikel yang lain di Google                                News",Jakarta
09-11-2023,PII Gandeng IAP Tambah Jumlah Insinyur Perencana Tata Ruang di Indonesia,"Bisnis.com, JAKARTA – Badan Kejuruan Teknik Kewilayahan dan Perkotaan (BKTKP) Persatuan Insinyur Indonesia (PII) dan Pengurus Daerah Ikatan Ahli Perencanaan Wilayah dan Kota (IAP) DKI Jakarta menyelenggarakan Sekolah Semanggi Perencanaan Kota dan Wilayah.Sekolah ini sebagai jembatan pemenuhan kebutuhan pasar tenaga kerja yang diperlukan dari lulusan universitas. Terlebih saat ini semakin banyak penerima kerja yang lebih mementingkan skill dibandingkan latar belakang kampus.Ketua IAP DKI Jakarta Adhamaski Pangeran mengatakan penyelenggaraan Sekolah Semanggi ini dilatarbelakangi oleh perkembangan teknologi informasi digital telah banyak menuntut lulusan sarjana baru untuk bisa langsung praktik sesuai dengan kebutuhan zaman.Sekolah ini hadir sebagai sarana pembelajaran singkat bagi lulusan sarjana baru untuk memahami skill yang dibutuhkan dalam dunia kerja pada bidang perencanaan kota dan wilayah.Saat ini terdapat 102 sekolah Perencanaan Wilayah dan Kota (PWK) yang tersebar di seluruh Indonesia dan menghasilkan ratusan sarjana baru setiap tahunnya. Sekolah Semanggi ini terbuka juga untuk mahasiswa PWK tingkat akhir dan umum.“Sekolah Semanggi ini terinspirasi pada saat kami IAP DKI Jakarta melakukan kunjungan ke Korea Selatan. Pada saat itu kami tersadarkan betul bahwa demand job yang ada saat ini mencari pekerja yang penuh dengan keterampilan (skill oriented),” ujarnya dalam keterangan resmi, Kamis (9/11/2023). Baca JugaMenurutnya, pada 1990-an sampai awal 2000-an, dunia usaha mencari yang tenaga kerja profesional bisa berbahasa asing dan mahir computer, namun berbeda saat ini tuntutan profesional di pasar tenaga kerja yang mencari pekerja dengan skill pada berbagai perangkat.Para calon pekerja diharapkan memiliki kompetensi dalam menggunakan Geographic Information System (GIS), visualisasi, drone, artificial intelligence, big data, dan urban design.Utamanya di dunia spatial planning, pasar tenaga kerja saat ini tidak hanya melihat dari mana asal kampusnya tetapi juga melihat profesional tersebut kompeten. “Memahami perubahan zaman dan tuntutan keterampilan tersebut, kami berharap Sekolah Semanggi Perencana Kota dan Wilayah ini dapat membantu rekan-rekan untuk memahami berbagai keahlian yang dibutuhkan di dunia kerja saat ini,” ucap Adhamaski.Dalam kesempatan yang sama, Ketua Badan Kejuruan Teknik Kewilayahan dan Perkotaan Persatuan Insinyur Indonesia (BKTKP PII) Soelaeman Soemawinata menuturkan penyelenggaraan sekolah Semanggi Perencana Kota dan Wilayah ini bermaksud mengembalikan semangat keinsinyuran pada urban and regional planning sehingga para peserta bisa memahami keterampilan teknis yang dibutuhkan saat ini. “Saya berharap program ini dijadikan sebuah yang permanen. Kita terus menggali potensi dari bangsa kita bagaimana sarjana-sarjana yang masih muda ini bisa punya kualitas yang lebih baik sesuai tantangan di lapangan,” terangnya.Ketua Umum DPP REI periode 2016-2019 ini menuturkan paradigma dari planning process saat ini secara substansi sudah berubah dibandingkan tahun 1980-an. Selain itu, cara-cara penggunaan dan proses data sudah jauh berubah dengan kemajuan teknologi. “Perubahannya saat ini sudah sangat berbeda dibandingkan puluhan tahun lalu, seperti secara keakuratan, kecepatan dan efisiensi yang saat ini sudah jauh lebih baik,” tuturnya.Wamen ATR/BPN Raja Juli berpendapat dalam membangun sebuah kota diperlukan perencanaan desain dan tata ruang. Peran para ahli perencanaan sangat penting guna memastikan semua aspek pembangunan serta pemberdayaan masyarakat dan lingkungan diperhatikan.Untuk meningkatkan peran tenaga professional perencana tata ruang dalam percepatan target pemerintah, Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) telah menerbitkan beleid berupa Peraturan Menteri ATR/BPN Nomor 15 Tahun 2022 tentang Prosedur dan Tata Cara Pemberian Lisensi Terhadap Profesional Perencana Tata Ruang.  Dengan lisensi ini diharapkan akan memberikan jaminan mutu atau kualitas atas hasil kerja perencana tata ruang.“Dukungan beleid tersebut diharapkan dapat berkontribusi dalam menghasilkan ahli di bidang tata ruang yang berkualitas dan kompeten,” ucapnya.Dia berharap melalui Sekolah Semanggi Perencanaan Kota dan Wilayah dapat menghasilkan ahli di bidang tata ruang dan dapat berkontribusi dalam pembangunan Indonesia.Adapun sekolah Semanggi ini dimulai sejak 8 November kemudian berjalan secara rutin setiap akhir pekan pada tanggal 11, 12, 17, 18, 19 dan 25 November 2023.Penyelenggaraan sekolah ini dilakukan secara online yang diikuti sebanyak 387 peserta yang terdiri dari 261 mahasiswa dan fresh graduate serta 106 dari kalangan masyarakat umum. Cek Berita dan Artikel yang lain di Google                                News",Jakarta
09-11-2023,"Kualitas Udara di Jakarta Kamis, 9 November, Tidak Sehat bagi Kelompok Sensitif","Bisnis.com, JAKARTA - Kualitas udara di Jakarta pada Kamis (9/11/2023) pagi hari tidak sehat bagi kelompok sensitif. Berdasarkan data IQAir, tingkat polusi di Ibu Kota berada di angka 137 AQI US pada pukul 07.00 WIB dan menempati peringkat ke-11 di dunia. Level ini dapat diartikan udara Jakarta tidak sehat bagi kelompok masyarakat yang sensitif, sehingga disarankan untuk mengenakan masker saat bepergian. Selanjutnya, untuk tingkat konsentrasi PM2.5 sebesar 50 µg/m³ atau setara dengan 10 kali dari nilai panduan kualitas udara tahunan World Health Organization (WHO).  Sementara itu, suhu di Jakarta pagi hari ini 28 derajat Celcius dengan tingkat kelembapan 79%, gerak angin 11.1 km/h, dan tekanan sebesar 1012 mbar.Baca JugaSebagai informasi, peringkat kualitas udara Jakarta saat ini berada di posisi ke-11 di dunia dengan indikator oranye, yang artinya tidak sehat bagi kelompok sensitif. Adapun indikator warna lainnya yaitu ungu yang berarti sangat tidak sehat, hitam berbahaya, hijau baik, kuning sedang, dan merah tidak sehat.Seiring kualitas udara Jakarta pada indikator oranye, masyarakat yang sensitif dihimbau untuk menggunakan masker jika berada di luar ruangan, menutup jendela agar terhindar dari udara kotor dari luar, dan menghindari aktivitas olahraga di luar ruangan. Warga Jakarta juga disarankan menyalakan penyaring udara di dalam ruangan agar udara yang masuk tidak membahayakan kesehatan.Polusi udara diperkirakan telah menyebabkan 12.000 kematian di Jakarta pada 2023. Polusi udara juga telah merugikan sekitar US$3,2 miliar atau Rp 50 triliun di Jakarta pada 2023. (Andy Repi)Cek Berita dan Artikel yang lain di Google                                News",Jakarta
09-11-2023,"Jadwal dan Lokasi SIM Keliling di Jakarta Hari Ini, Kamis 9 November 2023","Bisnis.com, JAKARTA - Polda Metro Jaya (PMJ) membuka layanan Surat Izin Mengemudi (SIM) Keliling pada Kamis (9/11/2023) di Jakarta.Layanan SIM Keliling dibuka untuk membantu masyarakat di Ibu kota Jakarta guna mengurus keperluan memperpanjang masa berlaku SIM.Adapun layanan SIM Keliling di Jakarta pada hari ini tersebar di 5 wilayah, antara lain di Jakarta Timur, Jakarta Selatan, Jakarta Utara, Jakarta Barat, dan Jakarta Pusat.Jadwal layanan SIM Keliling di Jakarta pada hari ini akan mulai beroperasi pada pukul 08.00-14.00 WIB, seperti dilansir dari Instagram @tmcpoldametro pada Kamis (9/11/2023).Masyarakat yang ingin menggunakan layanan SIM Keliling ini, perlu membawa KTP asli dan SIM asli beserta fotokopinya, serta wajib mengisi formulir permohonan.Layanan SIM Keliling tersebut hanya akan melayani perpanjangan untuk SIM A dan SIM C yang masih berlaku.Baca JugaJakarta Timur: Mall Grand CakungJakarta Selatan: Kampus Trilogi KalibataJakarta Utara: LTC GlodokJakarta Barat: Mall CitralandJakarta Pusat: Kantor Pos Lapangan Banteng (Andy Repi)Cek Berita dan Artikel yang lain di Google                                News",Jakarta
09-11-2023,"Cuaca Jakarta Hari Ini, 9 November, Siang Hari Hujan","Bisnis.com, JAKARTA – Badan Meteorologi Klimatologi dan Geofisika (BMKG) memprediksi bahwa cuaca di seluruh wilayah Jakarta pada Kamis (9/11/2023) pagi berawan.Pada siang  dan malam hari, hujan ringan di wilayah Jakarta Selatan, Jakarta Barat, Jakarta Pusat, Jakarta Timur. Sementara, cuaca di wilayah Jakarta Utara dan Kepulauan Seribu berawan tebal.Pada dini hari, cuaca di seluruh wilayah Jakarta berawan tebal.Baca JugaSuhu udara pada hari ini berkisar 25 derajat Celsius hingga 35 derajat Celsius dengan kelembapan berkisar 70% hingga 90%. Cek Berita dan Artikel yang lain di Google                                News",Jakarta
11-11-2023,"Jadwal dan Lokasi SIM Keliling di Jakarta Hari Ini, Sabtu 11 November 2023","Bisnis.com, JAKARTA – Polda Metro Jaya (PMJ) membuka layanan Surat Izin Mengemudi (SIM) Keliling pada Sabtu (11/11/2023) di Jakarta.Layanan SIM Keliling dibuka untuk membantu masyarakat di Ibu kota Jakarta guna mengurus keperluan memperpanjang masa berlaku SIM.Adapun layanan SIM Keliling di Jakarta pada hari ini tersebar di 5 wilayah, antara lain di Jakarta Timur, Jakarta Selatan, Jakarta Utara, Jakarta Barat, dan Jakarta Pusat.Jadwal layanan SIM Keliling di Jakarta pada hari ini akan mulai beroperasi pada pukul 08.00-12.00 WIB, seperti dilansir dari Instagram @tmcpoldametro pada Sabtu (11/11/2023).Masyarakat yang ingin menggunakan layanan SIM Keliling ini, perlu membawa KTP asli dan SIM asli beserta fotokopinya, serta wajib mengisi formulir permohonan.Layanan SIM Keliling tersebut hanya akan melayani perpanjangan untuk SIM A dan SIM C yang masih berlaku.Baca JugaBerikut jadwal dan lokasi SIM Keliling di Jakarta pada hari:Jaktim : Mall Grand Cakung.   Jaksel : Senayan Park Jl. Gerbang Pemuda.Jakut : LTC Glodok.Jakbar : Mall Citraland.   Jakpus : Kantor Pos Lapangan Banteng.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
11-11-2023,"Polusi Udara di Jakarta Hari Ini, Terburuk ke 5 di Dunia","Bisnis.com, JAKARTA - Kualitas udara di Jakarta pada Sabtu (11/11/2023) pagi tidak sehat. Berdasarkan data IQAir, tingkat polusi di Ibu Kota berada di angka 163 AQI US pada pukul 09.00 WIB dan menempati peringkat ke-5 terburuk di dunia.Level ini dapat diartikan udara Jakarta tidak sehat bagi masyarakat, sehingga disarankan untuk mengenakan masker saat bepergian.Adapun polusi udara terburuk di dunia hari ini berada di Kolkata, India (US AQI 247), disusul Dakha, Bangladesh (US AQI 208), Delhi, India (US AQI 177), Lahore, Pakistan (US AQI 163), Jakarta, Indonesia (US AQI 163), Ulaanbaatar, Mongolia (US AQI 162), Kuwait City, Kuwait (US AQI 160).Sementara itu, untuk tingkat konsentrasi PM2.5 sebesar 79.5 µg/m³ atau setara dengan 15.9 kali dari nilai panduan kualitas udara tahunan World Health Organization (WHO).Suhu di Jakarta pagi hari ini 29 derajat Celcius dengan tingkat kelembapan 79%, gerak angin 5,5 km/h, dan tekanan sebesar 1012 mbar.Sebagai informasi, peringkat kualitas udara Jakarta saat ini berada di posisi ke-5 di dunia dengan indikator warna merah, yang artinya tidak sehat.Baca JugaAdapun indikator warna lainnya yaitu ungu yang berarti sangat tidak sehat, hitam berbahaya, hijau baik, kuning sedang, dan oranye tidak sehat bagi kelompok sensitif.Seiring kualitas udara Jakarta pada indikator merah, masyarakat dihimbau untuk menggunakan masker jika berada di luar ruangan, menutup jendela agar terhindar dari udara kotor dari luar, dan menghindari aktivitas olahraga di luar ruangan.Warga Jakarta juga disarankan menyalakan penyaring udara di dalam ruangan agar udara yang masuk tidak membahayakan kesehatan.Polusi udara diperkirakan telah menyebabkan 12.000 kematian di Jakarta pada 2023. Polusi udara juga telah merugikan sekitar US$3,2 miliar atau Rp 50 triliun di Jakarta pada 2023.Cek Berita dan Artikel yang lain di Google                                News",Jakarta
11-11-2023,"Permukaan Tanah Terus Turun, Jakarta Disebut Tak Dapat Terhindar dari Banjir","Bisnis.com, JAKARTA — Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono menyebut, Jakarta kini tidak bisa terhindar dari banjir seiring permukaan tanah yang terus mengalami penurunan. “Jakarta tidak bisa terhindar dari banjir karena penurunan muka tanah terus menurun. Makanya di daerah tertentu kita bikin juga pompa,” ujar Heru di Kawasan Kebon Baru, Tebet, Jakarta Selatan, Jumat (10/11/2023). Pompa yang dimaksud adalah pompa-pompa mobile dan pompa statis, yang saat ini sudah disiapkan di sejumlah lokasi untuk membantu menyurutkan banjir di ibu kota. “Ada pompa mobile dan ada pompa statis. Seperti di Ancol ada tambahan dua pompa. Kemudian di Gunung Sahari ada tambahan pompa lagi,” jelasnya. Selain menyediakan pompa, Pemprov DKI juga telah menyiapkan waduk tambahan di Jakarta Timur. Jumlah yang ditambahkan sebanyak tujuh waduk. Dengan upaya yang telah dilakukan tersebut, Heru berharap banjir di Jakarta bisa berkurang, meskipun nantinya masih ada beberapa lokasi yang rawan banjir. Namun, diharapkan genangan di lokasi rawan banjir ini bisa cepat surut. Baca JugaAdapun, Pemerintah Provinsi (Pemprov) DKI mulai mengeruk kali di Jakarta untuk mengantisipasi potensi banjir di ibu kota. Pengerukan ini dilakukan hingga akhir Januari 2024.Heru menyampaikan, pengerukan kali di Jakarta tersebut telah berlangsung sejak 1 bulan lalu. Kegiatan ini turut menggandeng Dinas Sumber Daya Air (SDA) DKI. “Sudah 1 bulan dan terus sampai dengan Januari 2024 akhir pengerukannya,” ujar Heru.Pengerukan kali tersebut melibatkan 240 alat berat yang diperuntukan mengeruk lumpur di aliran Sungai Ciliwung di beberapa titik lokasi. “Semua alat berat kita turunkan supaya bisa mengantisipasi banjir di Jakarta,” jelasnya. Cek Berita dan Artikel yang lain di Google                                News",Jakarta
12-11-2023,"Cuaca Jabodetabek Minggu (12/11): Jakarta Berawan, Bogor & Bekasi Hujan Petir","Bisnis.com, JAKARTA - Prakiraan cuaca Jakarta, Bogor, Depok, dan Bekasi (Jabodetabek) pada hari ini, Minggu (12/11/2023) cerah berawan sepanjang hari di sebagian wilayah.Suhu di Jabodetabek diperkirakan berada di angka 22-33 derajat celcius dengan kelembaban 65-95%.Baca JugaBerikut pericincian prakiraan cuaca Jabodetabek berdasarkan laporan Badan Meteorologi, Klimatologi dan Geofisika (BMKG):Cek Berita dan Artikel yang lain di Google                                News",Jakarta
